dialogue_id,speaker_role,s_self,s_opp,sat_opp_likert,pareto_self,pareto_opp,s_self_norm,s_opp_norm,sat_norm,penalty,integrative_potential,n_turns,Q_0.2,Q_0.5,Q_0.8,selected_0.2,selected_0.5,selected_0.8
537,mturk_agent_2,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,14,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
538,mturk_agent_1,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,10,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
538,mturk_agent_2,19,17,2,21,21,0.9047619047619048,0.8095238095238095,0.25,0.0,low,10,0.380952380952381,0.5773809523809523,0.773809523809524,False,False,False
540,mturk_agent_1,22,18,5,24,27,0.9166666666666666,0.6666666666666666,1.0,0.0,high,10,0.9833333333333334,0.9583333333333333,0.9333333333333333,True,True,True
540,mturk_agent_2,18,22,4,27,24,0.6666666666666666,0.9166666666666666,0.75,0.0,high,10,0.7333333333333334,0.7083333333333333,0.6833333333333333,False,False,False
541,mturk_agent_1,17,23,4,27,24,0.6296296296296297,0.9583333333333334,0.75,0.0,high,10,0.7259259259259261,0.6898148148148149,0.6537037037037037,False,False,False
541,mturk_agent_2,23,17,3,24,27,0.9583333333333334,0.6296296296296297,0.5,0.0,high,10,0.5916666666666667,0.7291666666666667,0.8666666666666667,False,False,True
542,mturk_agent_1,17,21,5,27,27,0.6296296296296297,0.7777777777777778,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
542,mturk_agent_2,21,17,5,27,27,0.7777777777777778,0.6296296296296297,1.0,0.0,high,10,0.9555555555555556,0.8888888888888888,0.8222222222222222,True,True,False
543,mturk_agent_1,21,19,4,24,27,0.875,0.7037037037037037,0.75,0.0,high,11,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
543,mturk_agent_2,19,21,3,27,24,0.7037037037037037,0.875,0.5,0.0,high,11,0.5407407407407407,0.6018518518518519,0.662962962962963,False,False,False
544,mturk_agent_1,23,18,5,27,24,0.8518518518518519,0.75,1.0,0.0,high,11,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
544,mturk_agent_2,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,11,0.9500000000000001,0.875,0.8,True,True,False
545,mturk_agent_1,21,17,5,27,24,0.7777777777777778,0.7083333333333334,1.0,0.0,high,21,0.9555555555555556,0.8888888888888888,0.8222222222222222,True,True,False
545,mturk_agent_2,17,21,4,24,27,0.7083333333333334,0.7777777777777778,0.75,0.0,high,21,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
546,mturk_agent_1,17,22,5,23,23,0.7391304347826086,0.9565217391304348,1.0,0.0,low,10,0.9478260869565218,0.8695652173913043,0.7913043478260869,True,False,False
546,mturk_agent_2,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,10,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
547,mturk_agent_1,17,22,4,23,23,0.7391304347826086,0.9565217391304348,0.75,0.0,low,17,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
547,mturk_agent_2,22,17,2,23,23,0.9565217391304348,0.7391304347826086,0.25,0.0,low,17,0.391304347826087,0.6032608695652174,0.8152173913043479,False,False,False
549,mturk_agent_1,17,21,5,27,27,0.6296296296296297,0.7777777777777778,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
549,mturk_agent_2,21,17,2,27,27,0.7777777777777778,0.6296296296296297,0.25,0.0,high,10,0.35555555555555557,0.5138888888888888,0.6722222222222223,False,False,False
550,mturk_agent_1,18,20,3,23,23,0.782608695652174,0.8695652173913043,0.5,0.0,low,11,0.5565217391304348,0.6413043478260869,0.7260869565217392,False,False,False
550,mturk_agent_2,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,11,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
551,mturk_agent_1,16,20,4,21,21,0.7619047619047619,0.9523809523809523,0.75,0.0,low,18,0.7523809523809525,0.7559523809523809,0.7595238095238095,False,False,False
551,mturk_agent_2,20,16,1,21,21,0.9523809523809523,0.7619047619047619,0.0,0.0,low,18,0.19047619047619047,0.47619047619047616,0.7619047619047619,False,False,False
552,mturk_agent_1,19,22,4,24,27,0.7916666666666666,0.8148148148148148,0.75,0.0,high,10,0.7583333333333334,0.7708333333333333,0.7833333333333332,False,False,False
552,mturk_agent_2,22,19,4,27,24,0.8148148148148148,0.7916666666666666,0.75,0.0,high,10,0.7629629629629631,0.7824074074074074,0.8018518518518518,False,False,False
553,mturk_agent_1,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
553,mturk_agent_2,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
554,mturk_agent_1,13,23,4,21,21,0.6190476190476191,1.0952380952380953,0.75,0.0,low,13,0.7238095238095239,0.6845238095238095,0.6452380952380952,False,False,False
554,mturk_agent_2,23,13,4,21,21,1.0952380952380953,0.6190476190476191,0.75,0.0,low,13,0.8190476190476191,0.9226190476190477,1.0261904761904763,False,True,True
555,mturk_agent_1,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,12,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
555,mturk_agent_2,20,16,5,21,21,0.9523809523809523,0.7619047619047619,1.0,0.0,low,12,0.9904761904761905,0.9761904761904762,0.9619047619047618,True,True,True
556,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,12,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
556,mturk_agent_2,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,12,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
557,mturk_agent_1,21,17,4,27,27,0.7777777777777778,0.6296296296296297,0.75,0.0,high,18,0.7555555555555556,0.7638888888888888,0.7722222222222221,False,False,False
557,mturk_agent_2,17,21,4,27,27,0.6296296296296297,0.7777777777777778,0.75,0.0,high,18,0.7259259259259261,0.6898148148148149,0.6537037037037037,False,False,False
558,mturk_agent_1,13,26,5,24,27,0.5416666666666666,0.9629629629629629,1.0,0.0,high,10,0.9083333333333334,0.7708333333333333,0.6333333333333333,False,False,False
558,mturk_agent_2,26,13,2,27,24,0.9629629629629629,0.5416666666666666,0.25,0.0,high,10,0.3925925925925926,0.6064814814814814,0.8203703703703704,False,False,False
561,mturk_agent_1,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
561,mturk_agent_2,19,23,3,27,27,0.7037037037037037,0.8518518518518519,0.5,0.0,high,10,0.5407407407407407,0.6018518518518519,0.662962962962963,False,False,False
562,mturk_agent_1,17,19,2,21,21,0.8095238095238095,0.9047619047619048,0.25,0.0,low,10,0.36190476190476195,0.5297619047619048,0.6976190476190476,False,False,False
562,mturk_agent_2,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,10,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
563,mturk_agent_1,18,22,5,27,24,0.6666666666666666,0.9166666666666666,1.0,0.0,high,11,0.9333333333333333,0.8333333333333333,0.7333333333333333,False,False,False
563,mturk_agent_2,22,18,4,24,27,0.9166666666666666,0.6666666666666666,0.75,0.0,high,11,0.7833333333333334,0.8333333333333333,0.8833333333333333,False,False,True
564,mturk_agent_1,23,17,5,24,27,0.9583333333333334,0.6296296296296297,1.0,0.0,high,10,0.9916666666666667,0.9791666666666667,0.9666666666666667,True,True,True
564,mturk_agent_2,17,23,5,27,24,0.6296296296296297,0.9583333333333334,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
565,mturk_agent_1,20,17,4,24,24,0.8333333333333334,0.7083333333333334,0.75,0.0,high,12,0.7666666666666668,0.7916666666666667,0.8166666666666667,False,False,False
565,mturk_agent_2,17,20,4,24,24,0.7083333333333334,0.8333333333333334,0.75,0.0,high,12,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
566,mturk_agent_1,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,11,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
566,mturk_agent_2,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,11,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
567,mturk_agent_1,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,10,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
567,mturk_agent_2,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,10,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
569,mturk_agent_1,17,23,5,27,24,0.6296296296296297,0.9583333333333334,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
569,mturk_agent_2,23,17,5,24,27,0.9583333333333334,0.6296296296296297,1.0,0.0,high,10,0.9916666666666667,0.9791666666666667,0.9666666666666667,True,True,True
570,mturk_agent_1,20,16,4,21,21,0.9523809523809523,0.7619047619047619,0.75,0.0,low,12,0.7904761904761906,0.8511904761904762,0.9119047619047618,False,False,True
570,mturk_agent_2,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,12,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
571,mturk_agent_1,13,22,5,23,23,0.5652173913043478,0.9565217391304348,1.0,0.0,low,14,0.9130434782608696,0.7826086956521738,0.6521739130434783,False,False,False
571,mturk_agent_2,22,13,5,23,23,0.9565217391304348,0.5652173913043478,1.0,0.0,low,14,0.991304347826087,0.9782608695652174,0.9652173913043478,True,True,True
572,mturk_agent_1,18,18,4,21,21,0.8571428571428571,0.8571428571428571,0.75,0.0,low,12,0.7714285714285716,0.8035714285714286,0.8357142857142856,False,False,False
572,mturk_agent_2,18,18,3,21,21,0.8571428571428571,0.8571428571428571,0.5,0.0,low,12,0.5714285714285714,0.6785714285714286,0.7857142857142857,False,False,False
573,mturk_agent_1,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,13,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
573,mturk_agent_2,20,16,2,21,21,0.9523809523809523,0.7619047619047619,0.25,0.0,low,13,0.3904761904761905,0.6011904761904762,0.8119047619047619,False,False,False
574,mturk_agent_1,21,19,5,24,27,0.875,0.7037037037037037,1.0,0.0,high,11,0.9750000000000001,0.9375,0.9,True,True,True
574,mturk_agent_2,19,21,5,27,24,0.7037037037037037,0.875,1.0,0.0,high,11,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
576,mturk_agent_1,18,21,4,24,24,0.75,0.875,0.75,0.0,high,11,0.7500000000000001,0.75,0.75,False,False,False
576,mturk_agent_2,21,18,4,24,24,0.875,0.75,0.75,0.0,high,11,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
577,mturk_agent_1,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,10,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
577,mturk_agent_2,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,10,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
578,mturk_agent_1,10,26,4,23,23,0.43478260869565216,1.1304347826086956,0.75,0.0,low,10,0.6869565217391305,0.592391304347826,0.4978260869565217,False,False,False
578,mturk_agent_2,26,10,3,23,23,1.1304347826086956,0.43478260869565216,0.5,0.0,low,10,0.6260869565217392,0.8152173913043478,1.0043478260869565,False,False,True
580,mturk_agent_1,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,16,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
580,mturk_agent_2,19,23,4,27,27,0.7037037037037037,0.8518518518518519,0.75,0.0,high,16,0.7407407407407408,0.7268518518518519,0.712962962962963,False,False,False
581,mturk_agent_1,19,17,3,21,21,0.9047619047619048,0.8095238095238095,0.5,0.0,low,10,0.580952380952381,0.7023809523809523,0.8238095238095239,False,False,False
581,mturk_agent_2,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,10,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
582,mturk_agent_1,22,18,5,24,27,0.9166666666666666,0.6666666666666666,1.0,0.0,high,11,0.9833333333333334,0.9583333333333333,0.9333333333333333,True,True,True
582,mturk_agent_2,18,22,4,27,24,0.6666666666666666,0.9166666666666666,0.75,0.0,high,11,0.7333333333333334,0.7083333333333333,0.6833333333333333,False,False,False
583,mturk_agent_1,16,22,5,24,24,0.6666666666666666,0.9166666666666666,1.0,0.0,high,10,0.9333333333333333,0.8333333333333333,0.7333333333333333,False,False,False
583,mturk_agent_2,22,16,5,24,24,0.9166666666666666,0.6666666666666666,1.0,0.0,high,10,0.9833333333333334,0.9583333333333333,0.9333333333333333,True,True,True
584,mturk_agent_1,19,17,2,23,23,0.8260869565217391,0.7391304347826086,0.25,0.0,low,13,0.3652173913043478,0.5380434782608696,0.7108695652173913,False,False,False
584,mturk_agent_2,17,19,2,23,23,0.7391304347826086,0.8260869565217391,0.25,0.0,low,13,0.34782608695652173,0.4945652173913043,0.6413043478260869,False,False,False
585,mturk_agent_1,18,22,4,27,27,0.6666666666666666,0.8148148148148148,0.75,0.0,high,10,0.7333333333333334,0.7083333333333333,0.6833333333333333,False,False,False
585,mturk_agent_2,22,18,2,27,27,0.8148148148148148,0.6666666666666666,0.25,0.0,high,10,0.362962962962963,0.5324074074074074,0.701851851851852,False,False,False
586,mturk_agent_1,17,21,5,24,27,0.7083333333333334,0.7777777777777778,1.0,0.0,high,10,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
586,mturk_agent_2,21,17,5,27,24,0.7777777777777778,0.7083333333333334,1.0,0.0,high,10,0.9555555555555556,0.8888888888888888,0.8222222222222222,True,True,False
589,mturk_agent_1,20,18,5,23,23,0.8695652173913043,0.782608695652174,1.0,0.0,low,11,0.9739130434782609,0.9347826086956521,0.8956521739130434,True,True,True
589,mturk_agent_2,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,11,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
590,mturk_agent_1,23,14,5,23,23,1.0,0.6086956521739131,1.0,0.0,low,16,1.0,1.0,1.0,True,True,True
590,mturk_agent_2,14,23,4,23,23,0.6086956521739131,1.0,0.75,0.0,low,16,0.7217391304347827,0.6793478260869565,0.6369565217391304,False,False,False
591,mturk_agent_1,20,17,4,24,27,0.8333333333333334,0.6296296296296297,0.75,0.0,high,10,0.7666666666666668,0.7916666666666667,0.8166666666666667,False,False,False
591,mturk_agent_2,17,20,5,27,24,0.6296296296296297,0.8333333333333334,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
592,mturk_agent_1,20,18,2,23,23,0.8695652173913043,0.782608695652174,0.25,0.0,low,12,0.3739130434782609,0.5597826086956521,0.7456521739130435,False,False,False
592,mturk_agent_2,18,20,4,23,23,0.782608695652174,0.8695652173913043,0.75,0.0,low,12,0.7565217391304349,0.7663043478260869,0.7760869565217392,False,False,False
593,mturk_agent_1,20,17,5,24,24,0.8333333333333334,0.7083333333333334,1.0,0.0,high,11,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
593,mturk_agent_2,17,20,4,24,24,0.7083333333333334,0.8333333333333334,0.75,0.0,high,11,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
594,mturk_agent_1,17,20,5,27,24,0.6296296296296297,0.8333333333333334,1.0,0.0,high,10,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
594,mturk_agent_2,20,17,5,24,27,0.8333333333333334,0.6296296296296297,1.0,0.0,high,10,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
595,mturk_agent_1,22,17,4,23,23,0.9565217391304348,0.7391304347826086,0.75,0.0,low,10,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
595,mturk_agent_2,17,22,4,23,23,0.7391304347826086,0.9565217391304348,0.75,0.0,low,10,0.7478260869565219,0.7445652173913043,0.741304347826087,False,False,False
597,mturk_agent_1,13,26,5,24,27,0.5416666666666666,0.9629629629629629,1.0,0.0,high,11,0.9083333333333334,0.7708333333333333,0.6333333333333333,False,False,False
597,mturk_agent_2,26,13,5,27,24,0.9629629629629629,0.5416666666666666,1.0,0.0,high,11,0.9925925925925927,0.9814814814814814,0.9703703703703703,True,True,True
598,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
598,mturk_agent_2,23,19,5,27,27,0.8518518518518519,0.7037037037037037,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
599,mturk_agent_1,17,19,3,23,23,0.7391304347826086,0.8260869565217391,0.5,0.0,low,14,0.5478260869565218,0.6195652173913043,0.691304347826087,False,False,False
599,mturk_agent_2,19,17,5,23,23,0.8260869565217391,0.7391304347826086,1.0,0.0,low,14,0.9652173913043479,0.9130434782608696,0.8608695652173913,True,True,True
600,mturk_agent_1,21,18,5,24,24,0.875,0.75,1.0,0.0,high,10,0.9750000000000001,0.9375,0.9,True,True,True
600,mturk_agent_2,18,21,5,24,24,0.75,0.875,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
601,mturk_agent_1,20,17,4,24,24,0.8333333333333334,0.7083333333333334,0.75,0.0,high,10,0.7666666666666668,0.7916666666666667,0.8166666666666667,False,False,False
601,mturk_agent_2,17,20,4,24,24,0.7083333333333334,0.8333333333333334,0.75,0.0,high,10,0.7416666666666668,0.7291666666666667,0.7166666666666668,False,False,False
602,mturk_agent_1,19,17,3,21,21,0.9047619047619048,0.8095238095238095,0.5,0.0,low,11,0.580952380952381,0.7023809523809523,0.8238095238095239,False,False,False
602,mturk_agent_2,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,11,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
603,mturk_agent_1,23,13,2,21,21,1.0952380952380953,0.6190476190476191,0.25,0.0,low,15,0.4190476190476191,0.6726190476190477,0.9261904761904762,False,False,True
603,mturk_agent_2,13,23,5,21,21,0.6190476190476191,1.0952380952380953,1.0,0.0,low,15,0.9238095238095239,0.8095238095238095,0.6952380952380952,False,False,False
604,mturk_agent_1,18,18,3,24,24,0.75,0.75,0.5,0.0,high,14,0.55,0.625,0.7000000000000001,False,False,False
604,mturk_agent_2,18,18,3,24,24,0.75,0.75,0.5,0.0,high,14,0.55,0.625,0.7000000000000001,False,False,False
607,mturk_agent_1,19,22,4,24,27,0.7916666666666666,0.8148148148148148,0.75,0.0,high,10,0.7583333333333334,0.7708333333333333,0.7833333333333332,False,False,False
607,mturk_agent_2,22,19,4,27,24,0.8148148148148148,0.7916666666666666,0.75,0.0,high,10,0.7629629629629631,0.7824074074074074,0.8018518518518518,False,False,False
608,mturk_agent_1,17,19,4,21,21,0.8095238095238095,0.9047619047619048,0.75,0.0,low,10,0.761904761904762,0.7797619047619048,0.7976190476190477,False,False,False
608,mturk_agent_2,19,17,4,21,21,0.9047619047619048,0.8095238095238095,0.75,0.0,low,10,0.7809523809523811,0.8273809523809523,0.8738095238095238,False,False,True
609,mturk_agent_1,22,18,4,27,27,0.8148148148148148,0.6666666666666666,0.75,0.0,high,12,0.7629629629629631,0.7824074074074074,0.8018518518518518,False,False,False
609,mturk_agent_2,18,22,5,27,27,0.6666666666666666,0.8148148148148148,1.0,0.0,high,12,0.9333333333333333,0.8333333333333333,0.7333333333333333,False,False,False
610,mturk_agent_1,18,20,2,23,23,0.782608695652174,0.8695652173913043,0.25,0.0,low,10,0.35652173913043483,0.5163043478260869,0.6760869565217391,False,False,False
610,mturk_agent_2,20,18,5,23,23,0.8695652173913043,0.782608695652174,1.0,0.0,low,10,0.9739130434782609,0.9347826086956521,0.8956521739130434,True,True,True
612,mturk_agent_1,12,24,5,23,23,0.5217391304347826,1.0434782608695652,1.0,0.0,low,10,0.9043478260869566,0.7608695652173914,0.6173913043478261,False,False,False
612,mturk_agent_2,24,12,4,23,23,1.0434782608695652,0.5217391304347826,0.75,0.0,low,10,0.8086956521739131,0.8967391304347826,0.9847826086956522,False,True,True
613,mturk_agent_1,26,13,2,27,24,0.9629629629629629,0.5416666666666666,0.25,0.0,high,12,0.3925925925925926,0.6064814814814814,0.8203703703703704,False,False,False
613,mturk_agent_2,13,26,4,24,27,0.5416666666666666,0.9629629629629629,0.75,0.0,high,12,0.7083333333333335,0.6458333333333333,0.5833333333333333,False,False,False
615,mturk_agent_1,12,24,3,24,24,0.5,1.0,0.5,0.0,high,12,0.5,0.5,0.5,False,False,False
615,mturk_agent_2,24,12,4,24,24,1.0,0.5,0.75,0.0,high,12,0.8,0.875,0.95,False,True,True
616,mturk_agent_1,22,14,4,23,23,0.9565217391304348,0.6086956521739131,0.75,0.0,low,11,0.791304347826087,0.8532608695652174,0.9152173913043478,False,False,True
616,mturk_agent_2,14,22,5,23,23,0.6086956521739131,0.9565217391304348,1.0,0.0,low,11,0.9217391304347826,0.8043478260869565,0.6869565217391305,False,False,False
618,mturk_agent_1,19,21,4,27,24,0.7037037037037037,0.875,0.75,0.0,high,10,0.7407407407407408,0.7268518518518519,0.712962962962963,False,False,False
618,mturk_agent_2,21,19,2,24,27,0.875,0.7037037037037037,0.25,0.0,high,10,0.375,0.5625,0.75,False,False,False
620,mturk_agent_1,20,16,5,21,21,0.9523809523809523,0.7619047619047619,1.0,0.0,low,10,0.9904761904761905,0.9761904761904762,0.9619047619047618,True,True,True
620,mturk_agent_2,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,10,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
621,mturk_agent_1,16,20,5,21,21,0.7619047619047619,0.9523809523809523,1.0,0.0,low,13,0.9523809523809524,0.8809523809523809,0.8095238095238095,True,True,False
621,mturk_agent_2,20,16,4,21,21,0.9523809523809523,0.7619047619047619,0.75,0.0,low,13,0.7904761904761906,0.8511904761904762,0.9119047619047618,False,False,True
622,mturk_agent_1,21,15,3,24,24,0.875,0.625,0.5,0.0,high,13,0.5750000000000001,0.6875,0.8,False,False,False
622,mturk_agent_2,15,21,5,24,24,0.625,0.875,1.0,0.0,high,13,0.925,0.8125,0.7,False,False,False
623,mturk_agent_1,21,19,4,24,27,0.875,0.7037037037037037,0.75,0.0,high,10,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
623,mturk_agent_2,19,21,5,27,24,0.7037037037037037,0.875,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
625,mturk_agent_1,16,21,5,23,23,0.6956521739130435,0.9130434782608695,1.0,0.0,low,11,0.9391304347826087,0.8478260869565217,0.7565217391304347,False,False,False
625,mturk_agent_2,21,16,4,23,23,0.9130434782608695,0.6956521739130435,0.75,0.0,low,11,0.7826086956521741,0.8315217391304348,0.8804347826086956,False,False,True
626,mturk_agent_1,17,20,5,27,24,0.6296296296296297,0.8333333333333334,1.0,0.0,high,11,0.925925925925926,0.8148148148148149,0.7037037037037037,False,False,False
626,mturk_agent_2,20,17,5,24,27,0.8333333333333334,0.6296296296296297,1.0,0.0,high,11,0.9666666666666668,0.9166666666666667,0.8666666666666667,True,True,True
628,mturk_agent_1,26,10,5,21,21,1.2380952380952381,0.47619047619047616,1.0,0.0,low,10,1.0476190476190477,1.119047619047619,1.1904761904761905,True,True,True
628,mturk_agent_2,10,26,5,21,21,0.47619047619047616,1.2380952380952381,1.0,0.0,low,10,0.8952380952380953,0.7380952380952381,0.5809523809523809,False,False,False
629,mturk_agent_1,19,15,5,27,27,0.7037037037037037,0.5555555555555556,1.0,0.0,high,11,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
629,mturk_agent_2,15,19,3,27,27,0.5555555555555556,0.7037037037037037,0.5,0.0,high,11,0.5111111111111112,0.5277777777777778,0.5444444444444445,False,False,False
630,mturk_agent_1,20,18,4,23,23,0.8695652173913043,0.782608695652174,0.75,0.0,low,10,0.773913043478261,0.8097826086956521,0.8456521739130434,False,False,False
630,mturk_agent_2,18,20,5,23,23,0.782608695652174,0.8695652173913043,1.0,0.0,low,10,0.9565217391304348,0.8913043478260869,0.8260869565217391,True,True,False
632,mturk_agent_1,17,21,5,24,27,0.7083333333333334,0.7777777777777778,1.0,0.0,high,10,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
632,mturk_agent_2,21,17,5,27,24,0.7777777777777778,0.7083333333333334,1.0,0.0,high,10,0.9555555555555556,0.8888888888888888,0.8222222222222222,True,True,False
633,mturk_agent_1,19,21,4,27,24,0.7037037037037037,0.875,0.75,0.0,high,11,0.7407407407407408,0.7268518518518519,0.712962962962963,False,False,False
633,mturk_agent_2,21,19,4,24,27,0.875,0.7037037037037037,0.75,0.0,high,11,0.7750000000000001,0.8125,0.8500000000000001,False,False,True
634,mturk_agent_1,19,23,5,27,27,0.7037037037037037,0.8518518518518519,1.0,0.0,high,10,0.9407407407407408,0.8518518518518519,0.762962962962963,False,False,False
634,mturk_agent_2,23,19,4,27,27,0.8518518518518519,0.7037037037037037,0.75,0.0,high,10,0.7703703703703705,0.8009259259259259,0.8314814814814815,False,False,False
636,mturk_agent_1,17,19,5,21,21,0.8095238095238095,0.9047619047619048,1.0,0.0,low,10,0.9619047619047619,0.9047619047619048,0.8476190476190476,True,True,False
636,mturk_agent_2,19,17,5,21,21,0.9047619047619048,0.8095238095238095,1.0,0.0,low,10,0.980952380952381,0.9523809523809523,0.9238095238095239,True,True,True
637,mturk_agent_1,19,18,5,23,23,0.8260869565217391,0.782608695652174,1.0,0.0,low,10,0.9652173913043479,0.9130434782608696,0.8608695652173913,True,True,True
637,mturk_agent_2,18,19,2,23,23,0.782608695652174,0.8260869565217391,0.25,0.0,low,10,0.35652173913043483,0.5163043478260869,0.6760869565217391,False,False,False
638,mturk_agent_1,23,18,5,27,24,0.8518518518518519,0.75,1.0,0.0,high,10,0.9703703703703704,0.9259259259259259,0.8814814814814815,True,True,True
638,mturk_agent_2,18,23,5,24,27,0.75,0.8518518518518519,1.0,0.0,high,10,0.9500000000000001,0.875,0.8,True,True,False
639,mturk_agent_1,16,20,4,21,21,0.7619047619047619,0.9523809523809523,0.75,0.0,low,10,0.7523809523809525,0.7559523809523809,0.7595238095238095,False,False,False
639,mturk_agent_2,20,16,4,21,21,0.9523809523809523,0.7619047619047619,0.75,0.0,low,10,0.7904761904761906,0.8511904761904762,0.9119047619047618,False,False,True
640,mturk_agent_1,19,22,5,24,27,0.7916666666666666,0.8148148148148148,1.0,0.0,high,10,0.9583333333333334,0.8958333333333333,0.8333333333333333,True,True,False
640,mturk_agent_2,22,19,4,27,24,0.8148148148148148,0.7916666666666666,0.75,0.0,high,10,0.7629629629629631,0.7824074074074074,0.8018518518518518,False,False,False
642,mturk_agent_1,21,17,5,27,24,0.7777777777777778,0.7083333333333334,1.0,0.0,high,11,0.9555555555555556,0.8888888888888888,0.8222222222222222,True,True,False
642,mturk_agent_2,17,21,5,24,27,0.7083333333333334,0.7777777777777778,1.0,0.0,high,11,0.9416666666666668,0.8541666666666667,0.7666666666666667,False,False,False
643,mturk_agent_1,18,20,2,23,23,0.782608695652174,0.8695652173913043,0.25,0.0,low,11,0.35652173913043483,0.5163043478260869,0.6760869565217391,False,False,False
