dialogue_id,role,utterance_count,extraversion,agreeableness,conscientiousness,emotional-stability,openness-to-experiences,freq_small-talk,count_small-talk,freq_self-need,count_self-need,freq_other-need,count_other-need,freq_no-need,count_no-need,freq_elicit-pref,count_elicit-pref,freq_promote-coordination,count_promote-coordination,freq_vouch-fair,count_vouch-fair,freq_showing-empathy,count_showing-empathy,freq_uv-part,count_uv-part,freq_non-strategic,count_non-strategic
484,mturk_agent_1,5,3.0,5.0,7.0,7.0,6.0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1
486,mturk_agent_2,5,2.5,6.0,5.0,5.5,4.0,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1
486,mturk_agent_1,5,5.0,6.0,5.5,5.0,6.0,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1
487,mturk_agent_1,5,2.5,5.5,6.0,4.0,5.0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.4,2
487,mturk_agent_2,5,3.5,4.5,3.5,6.0,3.5,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.4,2
488,mturk_agent_2,6,5.0,3.0,3.0,5.5,5.0,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,0.5,3
488,mturk_agent_1,6,1.5,6.5,3.5,4.5,4.5,0.5,3,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.0,0
489,mturk_agent_1,6,1.0,2.5,6.5,5.0,3.5,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.5,3
489,mturk_agent_2,6,3.0,5.5,6.5,5.0,4.5,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.6666666666666666,4
491,mturk_agent_1,6,3.0,5.5,5.5,4.5,6.0,0.16666666666666666,1,0.3333333333333333,2,0.16666666666666666,1,0.0,0,0.0,0,0.3333333333333333,2,0.5,3,0.0,0,0.16666666666666666,1,0.0,0
491,mturk_agent_2,5,1.5,6.5,6.5,7.0,1.5,0.0,0,0.2,1,0.6,3,0.0,0,0.0,0,0.4,2,1.0,5,0.2,1,0.4,2,0.0,0
492,mturk_agent_2,8,5.0,5.0,5.5,5.5,6.0,0.0,0,0.25,2,0.0,0,0.0,0,0.125,1,0.25,2,0.125,1,0.0,0,0.0,0,0.5,4
492,mturk_agent_1,7,2.0,2.5,6.5,5.5,6.0,0.0,0,0.14285714285714285,1,0.0,0,0.14285714285714285,1,0.0,0,0.8571428571428571,6,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1
493,mturk_agent_1,5,4.0,2.5,4.0,3.5,4.0,0.6,3,0.0,0,0.0,0,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1
493,mturk_agent_2,5,3.5,6.0,4.0,3.5,4.0,0.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1
494,mturk_agent_2,5,5.0,5.5,5.5,5.5,3.5,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.6,3,0.4,2,0.0,0,0.0,0,0.2,1
494,mturk_agent_1,5,7.0,5.0,5.0,4.5,7.0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.6,3,0.2,1,0.0,0,0.0,0,0.2,1
496,mturk_agent_2,5,2.5,6.0,6.0,4.0,7.0,0.0,0,0.2,1,0.0,0,0.0,0,0.4,2,0.4,2,0.4,2,0.0,0,0.0,0,0.0,0
496,mturk_agent_1,5,6.5,7.0,7.0,7.0,7.0,0.2,1,0.4,2,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1
497,mturk_agent_2,6,4.0,6.5,6.5,6.0,5.0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.3333333333333333,2,0.5,3,0.0,0,0.0,0,0.16666666666666666,1
497,mturk_agent_1,7,1.5,6.5,6.0,6.5,5.0,0.2857142857142857,2,0.0,0,0.0,0,0.0,0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.2857142857142857,2
498,mturk_agent_2,8,1.5,7.0,7.0,7.0,6.0,0.375,3,0.0,0,0.25,2,0.0,0,0.0,0,0.25,2,0.25,2,0.0,0,0.0,0,0.0,0
498,mturk_agent_1,8,1.5,6.5,6.0,6.5,5.0,0.25,2,0.375,3,0.0,0,0.0,0,0.125,1,0.125,1,0.25,2,0.0,0,0.125,1,0.0,0
499,mturk_agent_1,5,4.0,4.0,6.0,2.0,4.5,0.4,2,0.6,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
499,mturk_agent_2,5,4.0,6.5,7.0,4.0,4.0,0.2,1,0.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.4,2
500,mturk_agent_1,6,2.0,4.5,2.5,2.0,2.5,0.0,0,0.3333333333333333,2,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.5,3
500,mturk_agent_2,6,3.5,3.5,5.0,1.5,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,2,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.5,3
501,mturk_agent_1,5,2.5,5.0,5.5,4.0,4.5,0.4,2,0.2,1,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1
501,mturk_agent_2,5,7.0,6.5,6.0,6.5,7.0,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2
503,mturk_agent_1,7,5.5,3.5,5.5,6.0,4.0,0.2857142857142857,2,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.14285714285714285,1
503,mturk_agent_2,5,3.5,2.5,6.5,3.5,4.5,0.4,2,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1
504,mturk_agent_2,5,4.5,3.5,4.5,4.0,4.0,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.6,3
504,mturk_agent_1,5,5.5,5.0,6.5,5.5,4.0,0.4,2,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.6,3
505,mturk_agent_1,6,2.0,6.0,6.0,2.0,6.0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.5,3,0.0,0,0.0,0,0.16666666666666666,1
505,mturk_agent_2,5,6.0,7.0,7.0,7.0,5.0,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1
506,mturk_agent_2,6,6.5,4.0,6.0,4.0,4.5,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0,0.3333333333333333,2
506,mturk_agent_1,6,6.5,3.5,6.0,5.5,6.5,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.3333333333333333,2
507,mturk_agent_1,7,7.0,7.0,6.5,6.0,7.0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1
507,mturk_agent_2,7,1.5,7.0,7.0,7.0,6.0,0.42857142857142855,3,0.0,0,0.2857142857142857,2,0.0,0,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1
508,mturk_agent_1,6,3.0,6.5,6.0,7.0,7.0,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.3333333333333333,2,0.0,0,0.0,0,0.3333333333333333,2
508,mturk_agent_2,5,5.5,4.5,6.5,3.5,2.5,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.4,2,0.0,0,0.2,1,0.2,1
510,mturk_agent_1,6,5.0,4.0,6.0,5.5,6.5,0.5,3,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1
510,mturk_agent_2,6,2.5,3.5,6.0,4.5,5.0,0.6666666666666666,4,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1
511,mturk_agent_1,6,4.5,2.5,5.0,6.5,3.5,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.3333333333333333,2
511,mturk_agent_2,5,5.5,2.5,7.0,6.0,4.5,0.2,1,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.2,1
512,mturk_agent_2,6,5.5,4.0,7.0,6.0,6.5,0.8333333333333334,5,0.3333333333333333,2,0.5,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
512,mturk_agent_1,6,6.0,5.0,6.5,3.5,6.0,0.8333333333333334,5,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1
513,mturk_agent_2,5,2.5,6.0,6.0,6.0,4.0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2,0.6,3,0.2,1,0.0,0,0.0,0
513,mturk_agent_1,5,4.0,7.0,6.5,4.5,5.5,0.0,0,0.4,2,0.4,2,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.4,2
514,mturk_agent_2,5,5.0,5.5,5.5,6.0,6.0,0.4,2,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.4,2,0.0,0,0.0,0,0.2,1
514,mturk_agent_1,5,1.0,5.5,3.5,4.0,3.5,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2
517,mturk_agent_1,5,5.0,5.5,6.0,3.0,7.0,0.4,2,0.2,1,0.2,1,0.0,0,0.2,1,0.2,1,0.2,1,0.2,1,0.0,0,0.2,1
517,mturk_agent_2,5,3.5,5.5,6.0,5.5,4.5,0.4,2,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.4,2
518,mturk_agent_2,6,2.5,3.5,5.0,3.0,3.5,0.5,3,0.16666666666666666,1,0.3333333333333333,2,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0
518,mturk_agent_1,5,5.5,5.0,5.5,4.5,5.5,0.6,3,0.0,0,0.2,1,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0
519,mturk_agent_2,5,2.0,6.5,7.0,5.5,6.5,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.6,3
519,mturk_agent_1,5,2.5,6.5,6.5,6.0,5.0,0.2,1,0.0,0,0.2,1,0.0,0,0.6,3,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0
520,mturk_agent_2,7,7.0,6.5,5.0,6.5,7.0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.42857142857142855,3,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.14285714285714285,1
520,mturk_agent_1,7,2.5,3.5,6.0,4.5,5.0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.42857142857142855,3
521,mturk_agent_1,6,4.0,5.5,7.0,7.0,4.0,0.6666666666666666,4,0.3333333333333333,2,0.6666666666666666,4,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0
521,mturk_agent_2,6,4.0,4.5,4.5,3.0,5.0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.6666666666666666,4
523,mturk_agent_2,6,4.0,4.5,6.0,3.0,6.5,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.5,3
523,mturk_agent_1,6,4.0,6.5,6.5,6.5,6.5,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333333333334,5
524,mturk_agent_2,6,4.0,3.5,4.0,3.5,3.5,0.3333333333333333,2,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.5,3
524,mturk_agent_1,5,3.0,6.5,5.0,1.0,4.0,0.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.6,3
525,mturk_agent_2,8,3.5,5.5,6.5,6.0,5.0,0.0,0,0.125,1,0.0,0,0.0,0,0.0,0,0.125,1,0.25,2,0.0,0,0.0,0,0.75,6
525,mturk_agent_1,7,2.5,4.5,4.0,4.0,6.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2857142857142857,2,0.14285714285714285,1,0.0,0,0.0,0,0.5714285714285714,4
526,mturk_agent_2,5,3.0,5.0,5.5,3.0,6.0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.4,2,0.2,1,0.0,0,0.0,0,0.6,3
526,mturk_agent_1,5,4.5,5.0,6.5,4.0,6.5,0.4,2,0.4,2,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.2,1,0.2,1
527,mturk_agent_1,7,2.0,6.5,4.5,4.5,2.0,0.42857142857142855,3,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.42857142857142855,3
527,mturk_agent_2,6,7.0,6.0,5.0,6.5,6.0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.5,3,0.0,0,0.16666666666666666,1,0.0,0,0.3333333333333333,2
528,mturk_agent_1,5,2.0,7.0,4.0,6.5,2.5,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2
528,mturk_agent_2,5,4.0,4.0,3.5,4.0,4.0,0.4,2,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2
529,mturk_agent_2,10,1.0,6.0,6.0,5.5,2.0,0.3,3,0.2,2,0.0,0,0.1,1,0.0,0,0.1,1,0.0,0,0.0,0,0.0,0,0.4,4
529,mturk_agent_1,10,7.0,7.0,7.0,7.0,7.0,0.4,4,0.1,1,0.1,1,0.0,0,0.2,2,0.1,1,0.1,1,0.3,3,0.0,0,0.3,3
530,mturk_agent_2,6,1.0,4.5,3.0,1.0,2.5,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.6666666666666666,4
530,mturk_agent_1,5,4.0,4.0,4.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.8,4
531,mturk_agent_1,5,1.5,7.0,7.0,7.0,6.0,0.6,3,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.4,2,0.0,0,0.2,1
531,mturk_agent_2,5,3.0,6.0,5.5,5.0,4.5,0.6,3,0.4,2,0.4,2,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0
532,mturk_agent_1,7,4.5,6.5,6.0,7.0,6.0,0.42857142857142855,3,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.42857142857142855,3
532,mturk_agent_2,6,3.5,6.0,4.0,5.5,3.0,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,2
534,mturk_agent_2,5,4.0,5.5,7.0,5.0,5.5,0.6,3,0.2,1,0.2,1,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2
534,mturk_agent_1,5,3.0,6.0,5.5,5.0,4.5,0.4,2,0.4,2,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0
535,mturk_agent_2,5,5.0,7.0,7.0,5.0,7.0,0.8,4,0.2,1,0.0,0,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0
535,mturk_agent_1,5,1.5,6.5,3.5,4.5,4.5,1.0,5,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
536,mturk_agent_2,8,3.0,6.0,7.0,7.0,6.5,0.0,0,0.0,0,0.0,0,0.0,0,0.5,4,0.625,5,0.25,2,0.0,0,0.0,0,0.125,1
536,mturk_agent_1,7,6.5,6.5,7.0,6.5,4.5,0.0,0,0.0,0,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.7142857142857143,5
537,mturk_agent_1,7,5.0,6.0,6.0,6.0,5.0,0.0,0,0.0,0,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1,0.2857142857142857,2,0.0,0,0.0,0,0.5714285714285714,4
537,mturk_agent_2,7,3.0,7.0,7.0,4.5,5.5,0.0,0,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.7142857142857143,5
538,mturk_agent_1,5,1.5,3.5,2.0,2.0,2.0,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.4,2
538,mturk_agent_2,5,3.5,6.5,7.0,6.5,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.8,4
540,mturk_agent_2,5,3.5,5.0,6.0,4.0,3.5,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2
540,mturk_agent_1,5,5.0,5.5,5.5,5.5,3.5,0.6,3,0.2,1,0.0,0,0.0,0,0.0,0,0.6,3,0.2,1,0.0,0,0.0,0,0.2,1
541,mturk_agent_1,5,4.0,4.5,4.0,4.5,3.0,0.2,1,0.4,2,0.2,1,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1
541,mturk_agent_2,5,1.0,2.5,6.5,5.0,3.5,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.8,4
542,mturk_agent_2,5,2.0,5.0,5.5,5.0,3.0,0.0,0,0.2,1,0.2,1,0.0,0,0.4,2,0.0,0,0.0,0,0.2,1,0.0,0,0.2,1
542,mturk_agent_1,5,4.5,6.0,6.5,6.0,5.5,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.4,2
543,mturk_agent_2,6,4.5,6.0,6.0,6.0,6.5,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.3333333333333333,2,0.0,0,0.0,0,0.5,3
543,mturk_agent_1,5,2.5,6.0,6.0,4.0,7.0,0.0,0,0.4,2,0.0,0,0.2,1,0.0,0,0.4,2,0.6,3,0.0,0,0.0,0,0.2,1
544,mturk_agent_1,6,4.0,6.5,5.5,7.0,5.0,0.5,3,0.0,0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666,1
544,mturk_agent_2,5,4.0,4.5,4.0,4.5,3.0,0.4,2,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1
545,mturk_agent_1,11,4.0,3.0,3.0,4.5,5.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.45454545454545453,5,0.0,0,0.0,0,0.0,0,0.5454545454545454,6
545,mturk_agent_2,10,7.0,5.5,6.0,5.0,6.5,0.1,1,0.1,1,0.0,0,0.1,1,0.0,0,0.4,4,0.5,5,0.0,0,0.0,0,0.1,1
546,mturk_agent_2,5,2.0,4.5,3.0,6.0,4.5,0.6,3,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0
546,mturk_agent_1,5,3.0,3.0,3.0,2.0,4.5,0.6,3,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1
547,mturk_agent_2,9,1.0,2.5,6.5,5.0,3.5,0.1111111111111111,1,0.1111111111111111,1,0.0,0,0.0,0,0.0,0,0.3333333333333333,3,0.1111111111111111,1,0.0,0,0.1111111111111111,1,0.3333333333333333,3
547,mturk_agent_1,8,3.0,4.5,3.5,2.5,6.0,0.125,1,0.25,2,0.0,0,0.0,0,0.25,2,0.0,0,0.0,0,0.0,0,0.0,0,0.5,4
549,mturk_agent_2,5,5.0,6.0,4.0,2.0,4.0,0.2,1,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.4,2,0.0,0
549,mturk_agent_1,5,2.0,6.0,6.0,5.5,3.5,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.2,1,0.2,1
550,mturk_agent_2,6,1.5,5.0,6.0,6.0,4.5,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.3333333333333333,2,0.0,0,0.0,0,0.0,0,0.5,3
550,mturk_agent_1,5,5.0,5.5,6.0,5.5,5.5,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.4,2,0.4,2,0.0,0,0.0,0,0.2,1
551,mturk_agent_2,10,5.0,7.0,4.0,6.0,6.5,0.5,5,0.3,3,0.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,1,0.2,2
551,mturk_agent_1,8,2.5,6.0,5.0,5.5,4.0,0.375,3,0.125,1,0.125,1,0.0,0,0.0,0,0.125,1,0.25,2,0.0,0,0.0,0,0.125,1
552,mturk_agent_1,5,1.5,4.5,5.5,3.5,6.5,0.0,0,0.4,2,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.0,0,0.2,1
552,mturk_agent_2,5,1.5,5.5,6.0,5.5,5.5,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.6,3
553,mturk_agent_1,5,2.5,6.0,6.0,4.5,4.5,1.0,5,0.2,1,0.2,1,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
553,mturk_agent_2,5,4.5,5.5,5.5,6.0,6.5,0.6,3,0.2,1,0.0,0,0.4,2,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0
554,mturk_agent_1,7,2.5,6.0,6.5,5.5,5.0,0.42857142857142855,3,0.14285714285714285,1,0.14285714285714285,1,0.0,0,0.0,0,0.0,0,0.14285714285714285,1,0.2857142857142857,2,0.14285714285714285,1,0.0,0
554,mturk_agent_2,6,2.5,6.5,5.0,4.0,5.0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.3333333333333333,2
555,mturk_agent_2,6,6.5,4.0,7.0,5.0,7.0,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.6666666666666666,4
555,mturk_agent_1,6,3.0,7.0,7.0,4.5,5.5,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.8333333333333334,5
556,mturk_agent_1,6,4.5,7.0,7.0,4.5,5.0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.16666666666666666,1,0.6666666666666666,4,0.0,0,0.0,0,0.0,0,0.0,0
556,mturk_agent_2,6,3.0,5.0,5.0,5.0,5.0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.6666666666666666,4
557,mturk_agent_1,10,3.5,3.0,3.5,3.0,4.5,0.2,2,0.0,0,0.2,2,0.0,0,0.0,0,0.5,5,0.0,0,0.0,0,0.0,0,0.3,3
557,mturk_agent_2,8,1.0,3.0,5.5,3.0,5.0,0.0,0,0.375,3,0.0,0,0.0,0,0.125,1,0.5,4,0.0,0,0.0,0,0.0,0,0.25,2
558,mturk_agent_1,5,3.5,4.0,6.5,4.0,4.5,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1
558,mturk_agent_2,5,7.0,6.5,6.0,6.5,7.0,0.2,1,0.2,1,0.4,2,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2
560,mturk_agent_1,5,3.0,5.0,5.0,3.0,5.0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2,0.0,0,0.0,0,0.0,0,0.4,2
560,mturk_agent_2,5,2.5,4.0,6.0,3.5,4.0,0.0,0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.6,3
561,mturk_agent_1,5,6.5,6.5,6.0,6.0,6.0,0.2,1,0.4,2,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.2,1
561,mturk_agent_2,5,7.0,6.0,4.5,4.0,5.5,0.4,2,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2
562,mturk_agent_2,5,1.5,5.0,5.5,2.5,5.0,0.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.4,2,0.6,3,0.0,0,0.0,0,0.2,1
562,mturk_agent_1,5,1.0,7.0,7.0,4.5,4.5,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1
563,mturk_agent_2,6,2.5,6.5,6.0,5.5,3.0,0.0,0,0.0,0,0.0,0,0.16666666666666666,1,0.16666666666666666,1,0.0,0,0.0,0,0.0,0,0.0,0,0.6666666666666666,4
563,mturk_agent_1,5,1.5,6.5,5.0,6.0,6.0,0.0,0,0.2,1,0.0,0,0.0,0,0.2,1,0.2,1,0.0,0,0.0,0,0.0,0,0.4,2
564,mturk_agent_1,5,2.0,6.0,6.0,2.0,6.0,0.0,0,0.2,1,0.2,1,0.0,0,0.2,1,0.4,2,0.2,1,0.0,0,0.0,0,0.4,2
564,mturk_agent_2,5,3.5,7.0,6.0,4.0,4.0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,1,0.2,1,0.2,1,0.0,0,0.0,0,0.4,2
